time;P;;;;;;;;;;
20200417:0311;0.0;;;;;;;;;;
20200417:0411;0.0;;;;;;;;;;
20200417:0511;26460.0;;;;;;;;;;
20200417:0611;267624.0;;;;;;;;;;
20200417:0711;457128.0;;;;;;;;;;
20200417:0811;813276.0;;;;;;;;;;
20200417:0911;1190700.0;;;;;;;;;;
20200417:1011;1338246.0;;;;;;;;;;
20200417:1111;1431630.0;;;;;;;;;;
20200417:1211;1369638.0;;;;;;;;;;
20200417:1311;1266552.0;;;;;;;;;;
20200417:1411;1099296.0;;;;;;;;;;
20200417:1511;813474.0;;;;;;;;;;
20200417:1611;383058.0;;;;;;;;;;
20200417:1711;80244.0;;;;;;;;;;
20200417:1811;0.0;;;;;;;;;;
20200417:1911;0.0;;;;;;;;;;
20200417:2011;0.0;;;;;;;;;;
20200417:2111;0.0;;;;;;;;;;
20200417:2211;0.0;;;;;;;;;;
20200417:2311;0.0;;;;;;;;;;
20200418:0011;0.0;;;;;;;;;;
20200418:0111;0.0;;;;;;;;;;
20200418:0211;0.0;;;;;;;;;;
20200418:0311;0.0;;;;;;;;;;
20200418:0411;0.0;;;;;;;;;;
20200418:0511;37584.0;;;;;;;;;;
20200418:0611;285318.0;;;;;;;;;;
20200418:0711;655092.0;;;;;;;;;;
20200418:0811;967770.0;;;;;;;;;;
20200418:0911;1205694.0;;;;;;;;;;
20200418:1011;1357344.0;;;;;;;;;;
20200418:1111;1438542.0;;;;;;;;;;
20200418:1211;1408626.0;;;;;;;;;;
20200418:1311;1285002.0;;;;;;;;;;
20200418:1411;1093680.0;;;;;;;;;;
20200418:1511;823032.0;;;;;;;;;;
20200418:1611;476802.0;;;;;;;;;;
20200418:1711;116982.0;;;;;;;;;;
20200418:1811;0.0;;;;;;;;;;
20200418:1911;0.0;;;;;;;;;;
20200418:2011;0.0;;;;;;;;;;
20200418:2111;0.0;;;;;;;;;;
20200418:2211;0.0;;;;;;;;;;
20200418:2311;0.0;;;;;;;;;;
20200419:0011;0.0;;;;;;;;;;
20200419:0111;0.0;;;;;;;;;;
20200419:0211;0.0;;;;;;;;;;
20200419:0311;0.0;;;;;;;;;;
20200419:0411;0.0;;;;;;;;;;
20200419:0511;31320.0;;;;;;;;;;
20200419:0611;310932.0;;;;;;;;;;
20200419:0711;705888.0;;;;;;;;;;
20200419:0811;1043658.0;;;;;;;;;;
20200419:0911;1301256.0;;;;;;;;;;
20200419:1011;1472670.0;;;;;;;;;;
20200419:1111;1532178.0;;;;;;;;;;
20200419:1211;1521198.0;;;;;;;;;;
20200419:1311;1406790.0;;;;;;;;;;
20200419:1411;1188720.0;;;;;;;;;;
20200419:1511;881028.0;;;;;;;;;;
20200419:1611;504396.0;;;;;;;;;;
20200419:1711;126090.0;;;;;;;;;;
20200419:1811;0.0;;;;;;;;;;
20200419:1911;0.0;;;;;;;;;;
20200419:2011;0.0;;;;;;;;;;
20200419:2111;0.0;;;;;;;;;;
20200419:2211;0.0;;;;;;;;;;
20200419:2311;0.0;;;;;;;;;;
20200420:0011;0.0;;;;;;;;;;
20200420:0111;0.0;;;;;;;;;;
20200420:0211;0.0;;;;;;;;;;
20200420:0311;0.0;;;;;;;;;;
20200420:0411;0.0;;;;;;;;;;
20200420:0511;32184.0;;;;;;;;;;
20200420:0611;315648.0;;;;;;;;;;
20200420:0711;705348.0;;;;;;;;;;
20200420:0811;1030662.0;;;;;;;;;;
20200420:0911;1295442.0;;;;;;;;;;
20200420:1011;1472958.0;;;;;;;;;;
20200420:1111;1540332.0;;;;;;;;;;
20200420:1211;1529892.0;;;;;;;;;;
20200420:1311;1408086.0;;;;;;;;;;
20200420:1411;1176804.0;;;;;;;;;;
20200420:1511;865530.0;;;;;;;;;;
20200420:1611;499446.0;;;;;;;;;;
20200420:1711;129852.0;;;;;;;;;;
20200420:1811;0.0;;;;;;;;;;
20200420:1911;0.0;;;;;;;;;;
20200420:2011;0.0;;;;;;;;;;
20200420:2111;0.0;;;;;;;;;;
20200420:2211;0.0;;;;;;;;;;
20200420:2311;0.0;;;;;;;;;;
20200421:0011;0.0;;;;;;;;;;
20200421:0111;0.0;;;;;;;;;;
20200421:0211;0.0;;;;;;;;;;
20200421:0311;0.0;;;;;;;;;;
20200421:0411;0.0;;;;;;;;;;
20200421:0511;39168.0;;;;;;;;;;
20200421:0611;316314.0;;;;;;;;;;
20200421:0711;701082.0;;;;;;;;;;
20200421:0811;1017036.0;;;;;;;;;;
20200421:0911;1268622.0;;;;;;;;;;
20200421:1011;1447614.0;;;;;;;;;;
20200421:1111;1522620.0;;;;;;;;;;
20200421:1211;1484136.0;;;;;;;;;;
20200421:1311;1358982.0;;;;;;;;;;
20200421:1411;1143846.0;;;;;;;;;;
20200421:1511;856350.0;;;;;;;;;;
20200421:1611;492372.0;;;;;;;;;;
20200421:1711;128898.0;;;;;;;;;;
20200421:1811;0.0;;;;;;;;;;
20200421:1911;0.0;;;;;;;;;;
20200421:2011;0.0;;;;;;;;;;
20200421:2111;0.0;;;;;;;;;;
20200421:2211;0.0;;;;;;;;;;
20200421:2311;0.0;;;;;;;;;;
20200422:0011;0.0;;;;;;;;;;
20200422:0111;0.0;;;;;;;;;;
20200422:0211;0.0;;;;;;;;;;
20200422:0311;0.0;;;;;;;;;;
20200422:0411;0.0;;;;;;;;;;
20200422:0511;44892.0;;;;;;;;;;
20200422:0611;321750.0;;;;;;;;;;
20200422:0711;706842.0;;;;;;;;;;
20200422:0811;1023588.0;;;;;;;;;;
20200422:0911;1263222.0;;;;;;;;;;
20200422:1011;1427814.0;;;;;;;;;;
20200422:1111;1486998.0;;;;;;;;;;
20200422:1211;1491984.0;;;;;;;;;;
20200422:1311;1370790.0;;;;;;;;;;
20200422:1411;1145610.0;;;;;;;;;;
20200422:1511;861318.0;;;;;;;;;;
20200422:1611;493542.0;;;;;;;;;;
20200422:1711;132318.0;;;;;;;;;;
20200422:1811;0.0;;;;;;;;;;
20200422:1911;0.0;;;;;;;;;;
20200422:2011;0.0;;;;;;;;;;
20200422:2111;0.0;;;;;;;;;;
20200422:2211;0.0;;;;;;;;;;
20200422:2311;0.0;;;;;;;;;;
20200423:0011;0.0;;;;;;;;;;
20200423:0111;0.0;;;;;;;;;;
20200423:0211;0.0;;;;;;;;;;
20200423:0311;0.0;;;;;;;;;;
20200423:0411;0.0;;;;;;;;;;
20200423:0511;49284.0;;;;;;;;;;
20200423:0611;322758.0;;;;;;;;;;
20200423:0711;691920.0;;;;;;;;;;
20200423:0811;993348.0;;;;;;;;;;
20200423:0911;1220760.0;;;;;;;;;;
20200423:1011;1365894.0;;;;;;;;;;
20200423:1111;1440954.0;;;;;;;;;;
20200423:1211;1426806.0;;;;;;;;;;
20200423:1311;1300770.0;;;;;;;;;;
20200423:1411;1094454.0;;;;;;;;;;
20200423:1511;812214.0;;;;;;;;;;
20200423:1611;480456.0;;;;;;;;;;
20200423:1711;134226.0;;;;;;;;;;
20200423:1811;0.0;;;;;;;;;;
20200423:1911;0.0;;;;;;;;;;
20200423:2011;0.0;;;;;;;;;;
20200423:2111;0.0;;;;;;;;;;
20200423:2211;0.0;;;;;;;;;;
20200423:2311;0.0;;;;;;;;;;
20200424:0011;0.0;;;;;;;;;;
20200424:0111;0.0;;;;;;;;;;
20200424:0211;0.0;;;;;;;;;;
20200424:0311;0.0;;;;;;;;;;
20200424:0411;0.0;;;;;;;;;;
20200424:0511;7866.0;;;;;;;;;;
20200424:0611;57906.0;;;;;;;;;;
20200424:0711;388332.0;;;;;;;;;;
20200424:0811;972468.0;;;;;;;;;;
20200424:0911;1200690.0;;;;;;;;;;
20200424:1011;1363842.0;;;;;;;;;;
20200424:1111;1379160.0;;;;;;;;;;
20200424:1211;962478.0;;;;;;;;;;
20200424:1311;948366.0;;;;;;;;;;
20200424:1411;1126710.0;;;;;;;;;;
20200424:1511;841302.0;;;;;;;;;;
20200424:1611;475128.0;;;;;;;;;;
20200424:1711;136854.0;;;;;;;;;;
20200424:1811;0.0;;;;;;;;;;
20200424:1911;0.0;;;;;;;;;;
20200424:2011;0.0;;;;;;;;;;
20200424:2111;0.0;;;;;;;;;;
20200424:2211;0.0;;;;;;;;;;
20200424:2311;0.0;;;;;;;;;;
20200425:0011;0.0;;;;;;;;;;
20200425:0111;0.0;;;;;;;;;;
20200425:0211;0.0;;;;;;;;;;
20200425:0311;0.0;;;;;;;;;;
20200425:0411;0.0;;;;;;;;;;
20200425:0511;79056.0;;;;;;;;;;
20200425:0611;126990.0;;;;;;;;;;
20200425:0711;673866.0;;;;;;;;;;
20200425:0811;633870.0;;;;;;;;;;
20200425:0911;798858.0;;;;;;;;;;
20200425:1011;844488.0;;;;;;;;;;
20200425:1111;327114.0;;;;;;;;;;
20200425:1211;395514.0;;;;;;;;;;
20200425:1311;543870.0;;;;;;;;;;
20200425:1411;207000.0;;;;;;;;;;
20200425:1511;368046.0;;;;;;;;;;
20200425:1611;145782.0;;;;;;;;;;
20200425:1711;75366.0;;;;;;;;;;
20200425:1811;0.0;;;;;;;;;;
20200425:1911;0.0;;;;;;;;;;
20200425:2011;0.0;;;;;;;;;;
20200425:2111;0.0;;;;;;;;;;
20200425:2211;0.0;;;;;;;;;;
20200425:2311;0.0;;;;;;;;;;
20200426:0011;0.0;;;;;;;;;;
20200426:0111;0.0;;;;;;;;;;
20200426:0211;0.0;;;;;;;;;;
20200426:0311;0.0;;;;;;;;;;
20200426:0411;0.0;;;;;;;;;;
20200426:0511;48258.0;;;;;;;;;;
20200426:0611;335376.0;;;;;;;;;;
20200426:0711;683370.0;;;;;;;;;;
20200426:0811;986958.0;;;;;;;;;;
20200426:0911;1174536.0;;;;;;;;;;
20200426:1011;675486.0;;;;;;;;;;
20200426:1111;1215270.0;;;;;;;;;;
20200426:1211;1300338.0;;;;;;;;;;
20200426:1311;1156896.0;;;;;;;;;;
20200426:1411;1069110.0;;;;;;;;;;
20200426:1511;836730.0;;;;;;;;;;
20200426:1611;487530.0;;;;;;;;;;
20200426:1711;144288.0;;;;;;;;;;
20200426:1811;0.0;;;;;;;;;;
20200426:1911;0.0;;;;;;;;;;
20200426:2011;0.0;;;;;;;;;;
20200426:2111;0.0;;;;;;;;;;
20200426:2211;0.0;;;;;;;;;;
20200426:2311;0.0;;;;;;;;;;
20200427:0011;0.0;;;;;;;;;;
20200427:0111;0.0;;;;;;;;;;
20200427:0211;0.0;;;;;;;;;;
20200427:0311;0.0;;;;;;;;;;
20200427:0411;0.0;;;;;;;;;;
20200427:0511;62820.0;;;;;;;;;;
20200427:0611;338814.0;;;;;;;;;;
20200427:0711;698508.0;;;;;;;;;;
20200427:0811;981288.0;;;;;;;;;;
20200427:0911;1195488.0;;;;;;;;;;
20200427:1011;1328418.0;;;;;;;;;;
20200427:1111;1400418.0;;;;;;;;;;
20200427:1211;1270764.0;;;;;;;;;;
20200427:1311;1182528.0;;;;;;;;;;
20200427:1411;1074276.0;;;;;;;;;;
20200427:1511;767610.0;;;;;;;;;;
20200427:1611;463554.0;;;;;;;;;;
20200427:1711;144054.0;;;;;;;;;;
20200427:1811;0.0;;;;;;;;;;
20200427:1911;0.0;;;;;;;;;;
20200427:2011;0.0;;;;;;;;;;
20200427:2111;0.0;;;;;;;;;;
20200427:2211;0.0;;;;;;;;;;
20200427:2311;0.0;;;;;;;;;;
20200428:0011;0.0;;;;;;;;;;
20200428:0111;0.0;;;;;;;;;;
20200428:0211;0.0;;;;;;;;;;
20200428:0311;0.0;;;;;;;;;;
20200428:0411;0.0;;;;;;;;;;
20200428:0511;76086.0;;;;;;;;;;
20200428:0611;325764.0;;;;;;;;;;
20200428:0711;667404.0;;;;;;;;;;
20200428:0811;959418.0;;;;;;;;;;
20200428:0911;1058148.0;;;;;;;;;;
20200428:1011;1245708.0;;;;;;;;;;
20200428:1111;1058382.0;;;;;;;;;;
20200428:1211;931770.0;;;;;;;;;;
20200428:1311;251478.0;;;;;;;;;;
20200428:1411;106920.0;;;;;;;;;;
20200428:1511;108486.0;;;;;;;;;;
20200428:1611;137700.0;;;;;;;;;;
20200428:1711;81378.0;;;;;;;;;;
20200428:1811;0.0;;;;;;;;;;
20200428:1911;0.0;;;;;;;;;;
20200428:2011;0.0;;;;;;;;;;
20200428:2111;0.0;;;;;;;;;;
20200428:2211;0.0;;;;;;;;;;
20200428:2311;0.0;;;;;;;;;;
20200429:0011;0.0;;;;;;;;;;
20200429:0111;0.0;;;;;;;;;;
20200429:0211;0.0;;;;;;;;;;
20200429:0311;0.0;;;;;;;;;;
20200429:0411;0.0;;;;;;;;;;
20200429:0511;39114.0;;;;;;;;;;
20200429:0611;85968.0;;;;;;;;;;
20200429:0711;234846.0;;;;;;;;;;
20200429:0811;286632.0;;;;;;;;;;
20200429:0911;625662.0;;;;;;;;;;
20200429:1011;609822.0;;;;;;;;;;
20200429:1111;1007064.0;;;;;;;;;;
20200429:1211;749106.0;;;;;;;;;;
20200429:1311;137160.0;;;;;;;;;;
20200429:1411;547452.0;;;;;;;;;;
20200429:1511;309852.0;;;;;;;;;;
20200429:1611;355788.0;;;;;;;;;;
20200429:1711;147636.0;;;;;;;;;;
20200429:1811;2736.0;;;;;;;;;;
20200429:1911;0.0;;;;;;;;;;
20200429:2011;0.0;;;;;;;;;;
20200429:2111;0.0;;;;;;;;;;
20200429:2211;0.0;;;;;;;;;;
20200429:2311;0.0;;;;;;;;;;
20200430:0011;0.0;;;;;;;;;;
20200430:0111;0.0;;;;;;;;;;
20200430:0211;0.0;;;;;;;;;;
20200430:0311;0.0;;;;;;;;;;
20200430:0411;0.0;;;;;;;;;;
20200430:0511;93222.0;;;;;;;;;;
20200430:0611;48204.0;;;;;;;;;;
20200430:0711;95544.0;;;;;;;;;;
20200430:0811;424782.0;;;;;;;;;;
20200430:0911;266346.0;;;;;;;;;;
20200430:1011;268326.0;;;;;;;;;;
20200430:1111;316026.0;;;;;;;;;;
20200430:1211;1091340.0;;;;;;;;;;
20200430:1311;88776.0;;;;;;;;;;
20200430:1411;739638.0;;;;;;;;;;
20200430:1511;647478.0;;;;;;;;;;
20200430:1611;210780.0;;;;;;;;;;
20200430:1711;96426.0;;;;;;;;;;
20200430:1811;0.0;;;;;;;;;;
20200430:1911;0.0;;;;;;;;;;
20200430:2011;0.0;;;;;;;;;;
20200430:2111;0.0;;;;;;;;;;
20200430:2211;0.0;;;;;;;;;;
20200430:2311;0.0;;;;;;;;;;
20200501:0011;0.0;;;;;;;;;;
20200501:0111;0.0;;;;;;;;;;
20200501:0211;0.0;;;;;;;;;;
20200501:0311;0.0;;;;;;;;;;
20200501:0411;0.0;;;;;;;;;;
20200501:0511;89046.0;;;;;;;;;;
20200501:0611;355032.0;;;;;;;;;;
20200501:0711;707778.0;;;;;;;;;;
20200501:0811;430200.0;;;;;;;;;;
20200501:0911;306846.0;;;;;;;;;;
20200501:1011;975600.0;;;;;;;;;;
20200501:1111;856278.0;;;;;;;;;;
20200501:1211;887184.0;;;;;;;;;;
20200501:1311;777726.0;;;;;;;;;;
20200501:1411;633888.0;;;;;;;;;;
20200501:1511;176706.0;;;;;;;;;;
20200501:1611;309600.0;;;;;;;;;;
20200501:1711;68634.0;;;;;;;;;;
20200501:1811;4428.0;;;;;;;;;;
20200501:1911;0.0;;;;;;;;;;
20200501:2011;0.0;;;;;;;;;;
20200501:2111;0.0;;;;;;;;;;
20200501:2211;0.0;;;;;;;;;;
20200501:2311;0.0;;;;;;;;;;
20200502:0011;0.0;;;;;;;;;;
20200502:0111;0.0;;;;;;;;;;
20200502:0211;0.0;;;;;;;;;;
20200502:0311;0.0;;;;;;;;;;
20200502:0411;1332.0;;;;;;;;;;
20200502:0511;98100.0;;;;;;;;;;
20200502:0611;193590.0;;;;;;;;;;
20200502:0711;345996.0;;;;;;;;;;
20200502:0811;528444.0;;;;;;;;;;
20200502:0911;621630.0;;;;;;;;;;
20200502:1011;1025946.0;;;;;;;;;;
20200502:1111;187110.0;;;;;;;;;;
20200502:1211;766566.0;;;;;;;;;;
20200502:1311;1113174.0;;;;;;;;;;
20200502:1411;547758.0;;;;;;;;;;
20200502:1511;437580.0;;;;;;;;;;
20200502:1611;110196.0;;;;;;;;;;
20200502:1711;100908.0;;;;;;;;;;
20200502:1811;594.0;;;;;;;;;;
20200502:1911;0.0;;;;;;;;;;
20200502:2011;0.0;;;;;;;;;;
20200502:2111;0.0;;;;;;;;;;
20200502:2211;0.0;;;;;;;;;;
20200502:2311;0.0;;;;;;;;;;
20200503:0011;0.0;;;;;;;;;;
20200503:0111;0.0;;;;;;;;;;
20200503:0211;0.0;;;;;;;;;;
20200503:0311;0.0;;;;;;;;;;
20200503:0411;0.0;;;;;;;;;;
20200503:0511;107244.0;;;;;;;;;;
20200503:0611;141750.0;;;;;;;;;;
20200503:0711;299322.0;;;;;;;;;;
20200503:0811;356958.0;;;;;;;;;;
20200503:0911;739782.0;;;;;;;;;;
20200503:1011;547254.0;;;;;;;;;;
20200503:1111;225324.0;;;;;;;;;;
20200503:1211;256086.0;;;;;;;;;;
20200503:1311;507420.0;;;;;;;;;;
20200503:1411;1041930.0;;;;;;;;;;
20200503:1511;666252.0;;;;;;;;;;
20200503:1611;382086.0;;;;;;;;;;
20200503:1711;121572.0;;;;;;;;;;
20200503:1811;0.0;;;;;;;;;;
20200503:1911;0.0;;;;;;;;;;
20200503:2011;0.0;;;;;;;;;;
20200503:2111;0.0;;;;;;;;;;
20200503:2211;0.0;;;;;;;;;;
20200503:2311;0.0;;;;;;;;;;
20200504:0011;0.0;;;;;;;;;;
20200504:0111;0.0;;;;;;;;;;
20200504:0211;0.0;;;;;;;;;;
20200504:0311;0.0;;;;;;;;;;
20200504:0411;0.0;;;;;;;;;;
20200504:0511;12204.0;;;;;;;;;;
20200504:0611;27702.0;;;;;;;;;;
20200504:0711;113148.0;;;;;;;;;;
20200504:0811;181998.0;;;;;;;;;;
20200504:0911;205956.0;;;;;;;;;;
20200504:1011;233982.0;;;;;;;;;;
20200504:1111;455112.0;;;;;;;;;;
20200504:1211;715626.0;;;;;;;;;;
20200504:1311;411984.0;;;;;;;;;;
20200504:1411;198162.0;;;;;;;;;;
20200504:1511;424026.0;;;;;;;;;;
20200504:1611;512082.0;;;;;;;;;;
20200504:1711;174924.0;;;;;;;;;;
20200504:1811;10206.0;;;;;;;;;;
20200504:1911;0.0;;;;;;;;;;
20200504:2011;0.0;;;;;;;;;;
20200504:2111;0.0;;;;;;;;;;
20200504:2211;0.0;;;;;;;;;;
20200504:2311;0.0;;;;;;;;;;
20200505:0011;0.0;;;;;;;;;;
20200505:0111;0.0;;;;;;;;;;
20200505:0211;0.0;;;;;;;;;;
20200505:0311;0.0;;;;;;;;;;
20200505:0411;9684.0;;;;;;;;;;
20200505:0511;83826.0;;;;;;;;;;
20200505:0611;383166.0;;;;;;;;;;
20200505:0711;761850.0;;;;;;;;;;
20200505:0811;854208.0;;;;;;;;;;
20200505:0911;906534.0;;;;;;;;;;
20200505:1011;472626.0;;;;;;;;;;
20200505:1111;385290.0;;;;;;;;;;
20200505:1211;794034.0;;;;;;;;;;
20200505:1311;171972.0;;;;;;;;;;
20200505:1411;1097172.0;;;;;;;;;;
20200505:1511;243414.0;;;;;;;;;;
20200505:1611;480960.0;;;;;;;;;;
20200505:1711;184032.0;;;;;;;;;;
20200505:1811;12438.0;;;;;;;;;;
20200505:1911;0.0;;;;;;;;;;
20200505:2011;0.0;;;;;;;;;;
20200505:2111;0.0;;;;;;;;;;
20200505:2211;0.0;;;;;;;;;;
20200505:2311;0.0;;;;;;;;;;
20200506:0011;0.0;;;;;;;;;;
20200506:0111;0.0;;;;;;;;;;
20200506:0211;0.0;;;;;;;;;;
20200506:0311;0.0;;;;;;;;;;
20200506:0411;14004.0;;;;;;;;;;
20200506:0511;72360.0;;;;;;;;;;
20200506:0611;398502.0;;;;;;;;;;
20200506:0711;766926.0;;;;;;;;;;
20200506:0811;1072980.0;;;;;;;;;;
20200506:0911;1305504.0;;;;;;;;;;
20200506:1011;1453176.0;;;;;;;;;;
20200506:1111;1502226.0;;;;;;;;;;
20200506:1211;1501182.0;;;;;;;;;;
20200506:1311;1313496.0;;;;;;;;;;
20200506:1411;1176246.0;;;;;;;;;;
20200506:1511;886446.0;;;;;;;;;;
20200506:1611;547110.0;;;;;;;;;;
20200506:1711;182466.0;;;;;;;;;;
20200506:1811;16542.0;;;;;;;;;;
20200506:1911;0.0;;;;;;;;;;
20200506:2011;0.0;;;;;;;;;;
20200506:2111;0.0;;;;;;;;;;
20200506:2211;0.0;;;;;;;;;;
20200506:2311;0.0;;;;;;;;;;
20200507:0011;0.0;;;;;;;;;;
20200507:0111;0.0;;;;;;;;;;
20200507:0211;0.0;;;;;;;;;;
20200507:0311;0.0;;;;;;;;;;
20200507:0411;0.0;;;;;;;;;;
20200507:0511;33318.0;;;;;;;;;;
20200507:0611;117306.0;;;;;;;;;;
20200507:0711;279414.0;;;;;;;;;;
20200507:0811;474408.0;;;;;;;;;;
20200507:0911;852660.0;;;;;;;;;;
20200507:1011;1332612.0;;;;;;;;;;
20200507:1111;1482264.0;;;;;;;;;;
20200507:1211;1451574.0;;;;;;;;;;
20200507:1311;1350900.0;;;;;;;;;;
20200507:1411;1146096.0;;;;;;;;;;
20200507:1511;869022.0;;;;;;;;;;
20200507:1611;527454.0;;;;;;;;;;
20200507:1711;179442.0;;;;;;;;;;
20200507:1811;17442.0;;;;;;;;;;
20200507:1911;0.0;;;;;;;;;;
20200507:2011;0.0;;;;;;;;;;
20200507:2111;0.0;;;;;;;;;;
20200507:2211;0.0;;;;;;;;;;
20200507:2311;0.0;;;;;;;;;;
20200508:0011;0.0;;;;;;;;;;
20200508:0111;0.0;;;;;;;;;;
20200508:0211;0.0;;;;;;;;;;
20200508:0311;0.0;;;;;;;;;;
20200508:0411;20430.0;;;;;;;;;;
20200508:0511;89442.0;;;;;;;;;;
20200508:0611;374904.0;;;;;;;;;;
20200508:0711;721800.0;;;;;;;;;;
20200508:0811;934020.0;;;;;;;;;;
20200508:0911;1199862.0;;;;;;;;;;
20200508:1011;1355778.0;;;;;;;;;;
20200508:1111;1456398.0;;;;;;;;;;
20200508:1211;1337544.0;;;;;;;;;;
20200508:1311;1343412.0;;;;;;;;;;
20200508:1411;1137618.0;;;;;;;;;;
20200508:1511;829656.0;;;;;;;;;;
20200508:1611;501120.0;;;;;;;;;;
20200508:1711;123174.0;;;;;;;;;;
20200508:1811;9900.0;;;;;;;;;;
20200508:1911;0.0;;;;;;;;;;
20200508:2011;0.0;;;;;;;;;;
20200508:2111;0.0;;;;;;;;;;
20200508:2211;0.0;;;;;;;;;;
20200508:2311;0.0;;;;;;;;;;
20200509:0011;0.0;;;;;;;;;;
20200509:0111;0.0;;;;;;;;;;
20200509:0211;0.0;;;;;;;;;;
20200509:0311;0.0;;;;;;;;;;
20200509:0411;20466.0;;;;;;;;;;
20200509:0511;94698.0;;;;;;;;;;
20200509:0611;389754.0;;;;;;;;;;
20200509:0711;731448.0;;;;;;;;;;
20200509:0811;1004166.0;;;;;;;;;;
20200509:0911;1176714.0;;;;;;;;;;
20200509:1011;1331262.0;;;;;;;;;;
20200509:1111;1316736.0;;;;;;;;;;
20200509:1211;1290654.0;;;;;;;;;;
20200509:1311;1154502.0;;;;;;;;;;
20200509:1411;951336.0;;;;;;;;;;
20200509:1511;801198.0;;;;;;;;;;
20200509:1611;517698.0;;;;;;;;;;
20200509:1711;182124.0;;;;;;;;;;
20200509:1811;20412.0;;;;;;;;;;
20200509:1911;0.0;;;;;;;;;;
20200509:2011;0.0;;;;;;;;;;
20200509:2111;0.0;;;;;;;;;;
20200509:2211;0.0;;;;;;;;;;
20200509:2311;0.0;;;;;;;;;;
20200510:0011;0.0;;;;;;;;;;
20200510:0111;0.0;;;;;;;;;;
20200510:0211;0.0;;;;;;;;;;
20200510:0311;0.0;;;;;;;;;;
20200510:0411;21384.0;;;;;;;;;;
20200510:0511;118386.0;;;;;;;;;;
20200510:0611;359424.0;;;;;;;;;;
20200510:0711;668844.0;;;;;;;;;;
20200510:0811;916686.0;;;;;;;;;;
20200510:0911;813510.0;;;;;;;;;;
20200510:1011;1075860.0;;;;;;;;;;
20200510:1111;394884.0;;;;;;;;;;
20200510:1211;275508.0;;;;;;;;;;
20200510:1311;104076.0;;;;;;;;;;
20200510:1411;85410.0;;;;;;;;;;
20200510:1511;118800.0;;;;;;;;;;
20200510:1611;98298.0;;;;;;;;;;
20200510:1711;65304.0;;;;;;;;;;
20200510:1811;24084.0;;;;;;;;;;
20200510:1911;0.0;;;;;;;;;;
20200510:2011;0.0;;;;;;;;;;
20200510:2111;0.0;;;;;;;;;;
20200510:2211;0.0;;;;;;;;;;
20200510:2311;0.0;;;;;;;;;;
20200511:0011;0.0;;;;;;;;;;
20200511:0111;0.0;;;;;;;;;;
20200511:0211;0.0;;;;;;;;;;
20200511:0311;0.0;;;;;;;;;;
20200511:0411;0.0;;;;;;;;;;
20200511:0511;24228.0;;;;;;;;;;
20200511:0611;59292.0;;;;;;;;;;
20200511:0711;82422.0;;;;;;;;;;
20200511:0811;201564.0;;;;;;;;;;
20200511:0911;303246.0;;;;;;;;;;
20200511:1011;339678.0;;;;;;;;;;
20200511:1111;251586.0;;;;;;;;;;
20200511:1211;249822.0;;;;;;;;;;
20200511:1311;251226.0;;;;;;;;;;
20200511:1411;262764.0;;;;;;;;;;
20200511:1511;642618.0;;;;;;;;;;
20200511:1611;354816.0;;;;;;;;;;
20200511:1711;186588.0;;;;;;;;;;
20200511:1811;24030.0;;;;;;;;;;
20200511:1911;0.0;;;;;;;;;;
20200511:2011;0.0;;;;;;;;;;
20200511:2111;0.0;;;;;;;;;;
20200511:2211;0.0;;;;;;;;;;
20200511:2311;0.0;;;;;;;;;;
20200512:0011;0.0;;;;;;;;;;
20200512:0111;0.0;;;;;;;;;;
20200512:0211;0.0;;;;;;;;;;
20200512:0311;0.0;;;;;;;;;;
20200512:0411;27252.0;;;;;;;;;;
20200512:0511;87534.0;;;;;;;;;;
20200512:0611;423846.0;;;;;;;;;;
20200512:0711;785898.0;;;;;;;;;;
20200512:0811;738072.0;;;;;;;;;;
20200512:0911;452718.0;;;;;;;;;;
20200512:1011;184104.0;;;;;;;;;;
20200512:1111;889866.0;;;;;;;;;;
20200512:1211;607932.0;;;;;;;;;;
20200512:1311;1259766.0;;;;;;;;;;
20200512:1411;561492.0;;;;;;;;;;
20200512:1511;229302.0;;;;;;;;;;
20200512:1611;156906.0;;;;;;;;;;
20200512:1711;69102.0;;;;;;;;;;
20200512:1811;3654.0;;;;;;;;;;
20200512:1911;0.0;;;;;;;;;;
20200512:2011;0.0;;;;;;;;;;
20200512:2111;0.0;;;;;;;;;;
20200512:2211;0.0;;;;;;;;;;
20200512:2311;0.0;;;;;;;;;;
20200513:0011;0.0;;;;;;;;;;
20200513:0111;0.0;;;;;;;;;;
20200513:0211;0.0;;;;;;;;;;
20200513:0311;0.0;;;;;;;;;;
20200513:0411;2142.0;;;;;;;;;;
20200513:0511;48222.0;;;;;;;;;;
20200513:0611;399240.0;;;;;;;;;;
20200513:0711;783666.0;;;;;;;;;;
20200513:0811;1062270.0;;;;;;;;;;
20200513:0911;1086948.0;;;;;;;;;;
20200513:1011;443142.0;;;;;;;;;;
20200513:1111;597348.0;;;;;;;;;;
20200513:1211;607842.0;;;;;;;;;;
20200513:1311;837810.0;;;;;;;;;;
20200513:1411;769050.0;;;;;;;;;;
20200513:1511;142272.0;;;;;;;;;;
20200513:1611;109026.0;;;;;;;;;;
20200513:1711;201366.0;;;;;;;;;;
20200513:1811;27144.0;;;;;;;;;;
20200513:1911;0.0;;;;;;;;;;
20200513:2011;0.0;;;;;;;;;;
20200513:2111;0.0;;;;;;;;;;
